EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-07-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SD   : Snow depth in 1 cm
30-34 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GRAZ-UNIVERSITAET, AUSTRIA (STAID: 12)
Blended and updated with sources:32849 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   SD, Q_SD
    12, 32849,20061004,    0,    0
    12, 32849,20061005,    0,    0
    12, 32849,20061006,    0,    0
    12, 32849,20061007,    0,    0
    12, 32849,20061008,    0,    0
    12, 32849,20061009,    0,    0
    12, 32849,20061010,    0,    0
    12, 32849,20061011,    0,    0
    12, 32849,20061012,    0,    0
    12, 32849,20061013,    0,    0
    12, 32849,20061014,    0,    0
    12, 32849,20061015,    0,    0
    12, 32849,20061016,    0,    0
    12, 32849,20061017,    0,    0
    12, 32849,20061018,    0,    0
    12, 32849,20061019,    0,    0
    12, 32849,20061020,    0,    0
    12, 32849,20061021,    0,    0
    12, 32849,20061022,    0,    0
    12, 32849,20061023,    0,    0
    12, 32849,20061024,    0,    0
    12, 32849,20061025,    0,    0
    12, 32849,20061026,    0,    0
    12, 32849,20061027,    0,    0
    12, 32849,20061028,    0,    0
    12, 32849,20061029,    0,    0
    12, 32849,20061030,    0,    0
    12, 32849,20061031,    0,    0
    12, 32849,20061101,    0,    0
    12, 32849,20061102,    0,    0
    12, 32849,20061103,    0,    0
    12, 32849,20061104,    1,    0
    12, 32849,20061105,    0,    0
    12, 32849,20061106,    0,    0
    12, 32849,20061107,    0,    0
    12, 32849,20061108,    0,    0
    12, 32849,20061109,    0,    0
    12, 32849,20061110,    0,    0
    12, 32849,20061111,    0,    0
    12, 32849,20061112,    0,    0
    12, 32849,20061113,    0,    0
    12, 32849,20061114,    0,    0
    12, 32849,20061115,    0,    0
    12, 32849,20061116,    0,    0
    12, 32849,20061117,    0,    0
    12, 32849,20061118,    0,    0
    12, 32849,20061119,    0,    0
    12, 32849,20061120,    0,    0
    12, 32849,20061121,    0,    0
    12, 32849,20061122,    0,    0
    12, 32849,20061123,    0,    0
    12, 32849,20061124,    0,    0
    12, 32849,20061125,    0,    0
    12, 32849,20061126,    0,    0
    12, 32849,20061127,    0,    0
    12, 32849,20061128,    0,    0
    12, 32849,20061129,    0,    0
    12, 32849,20061130,    0,    0
    12, 32849,20061201,    0,    0
    12, 32849,20061202,    0,    0
    12, 32849,20061203,    0,    0
    12, 32849,20061204,    0,    0
    12, 32849,20061205,    0,    0
    12, 32849,20061206,    0,    0
    12, 32849,20061207,    0,    0
    12, 32849,20061208,    0,    0
    12, 32849,20061209,    0,    0
    12, 32849,20061210,    0,    0
    12, 32849,20061211,    0,    0
    12, 32849,20061212,    0,    0
    12, 32849,20061213,    0,    0
    12, 32849,20061214,    0,    0
    12, 32849,20061215,    0,    0
    12, 32849,20061216,    0,    0
    12, 32849,20061217,    0,    0
    12, 32849,20061218,    0,    0
    12, 32849,20061219,    0,    0
    12, 32849,20061220,    0,    0
    12, 32849,20061221,    0,    0
    12, 32849,20061222,    0,    0
    12, 32849,20061223,    0,    0
    12, 32849,20061224,    0,    0
    12, 32849,20061225,    0,    0
    12, 32849,20061226,    0,    0
    12, 32849,20061227,    0,    0
    12, 32849,20061228,    0,    0
    12, 32849,20061229,    0,    0
    12, 32849,20061230,    0,    0
    12, 32849,20061231,    0,    0
    12, 32849,20070101,    0,    0
    12, 32849,20070102,    0,    0
    12, 32849,20070103,    0,    0
    12, 32849,20070104,    0,    0
    12, 32849,20070105,    0,    0
    12, 32849,20070106,    0,    0
    12, 32849,20070107,    0,    0
    12, 32849,20070108,    0,    0
    12, 32849,20070109,    0,    0
    12, 32849,20070110,    0,    0
    12, 32849,20070111,    0,    0
    12, 32849,20070112,    0,    0
    12, 32849,20070113,    0,    0
    12, 32849,20070114,    0,    0
    12, 32849,20070115,    0,    0
    12, 32849,20070116,    0,    0
    12, 32849,20070117,    0,    0
    12, 32849,20070118,    0,    0
    12, 32849,20070119,    0,    0
    12, 32849,20070120,    0,    0
    12, 32849,20070121,    0,    0
    12, 32849,20070122,    0,    0
    12, 32849,20070123,    0,    0
    12, 32849,20070124,    1,    0
    12, 32849,20070125,    0,    0
    12, 32849,20070126,    1,    0
    12, 32849,20070127,    0,    0
    12, 32849,20070128,    0,    0
    12, 32849,20070129,    0,    0
    12, 32849,20070130,    0,    0
    12, 32849,20070131,    0,    0
    12, 32849,20070201,    0,    0
    12, 32849,20070202,    0,    0
    12, 32849,20070203,    0,    0
    12, 32849,20070204,    0,    0
    12, 32849,20070205,    0,    0
    12, 32849,20070206,    0,    0
    12, 32849,20070207,    0,    0
    12, 32849,20070208,    0,    0
    12, 32849,20070209,    0,    0
    12, 32849,20070210,    0,    0
    12, 32849,20070211,    0,    0
    12, 32849,20070212,    0,    0
    12, 32849,20070213,    0,    0
    12, 32849,20070214,    0,    0
    12, 32849,20070215,    0,    0
    12, 32849,20070216,    0,    0
    12, 32849,20070217,    0,    0
    12, 32849,20070218,    0,    0
    12, 32849,20070219,    0,    0
    12, 32849,20070220,    0,    0
    12, 32849,20070221,    0,    0
    12, 32849,20070222,    0,    0
    12, 32849,20070223,    0,    0
    12, 32849,20070224,    0,    0
    12, 32849,20070225,    0,    0
    12, 32849,20070226,    0,    0
    12, 32849,20070227,    0,    0
    12, 32849,20070228,    0,    0
    12, 32849,20070301,    0,    0
    12, 32849,20070302,    0,    0
    12, 32849,20070303,    0,    0
    12, 32849,20070304,    0,    0
    12, 32849,20070305,    0,    0
    12, 32849,20070306,    0,    0
    12, 32849,20070307,    0,    0
    12, 32849,20070308,    0,    0
    12, 32849,20070309,    0,    0
    12, 32849,20070310,    0,    0
    12, 32849,20070311,    0,    0
    12, 32849,20070312,    0,    0
    12, 32849,20070313,    0,    0
    12, 32849,20070314,    0,    0
    12, 32849,20070315,    0,    0
    12, 32849,20070316,    0,    0
    12, 32849,20070317,    0,    0
    12, 32849,20070318,    0,    0
    12, 32849,20070319,    0,    0
    12, 32849,20070320,    5,    0
    12, 32849,20070321,    2,    0
    12, 32849,20070322,    0,    0
    12, 32849,20070323,    0,    0
    12, 32849,20070324,    0,    0
    12, 32849,20070325,    0,    0
    12, 32849,20070326,    0,    0
    12, 32849,20070327,    0,    0
    12, 32849,20070328,    0,    0
    12, 32849,20070329,    0,    0
    12, 32849,20070330,    0,    0
    12, 32849,20070331,    0,    0
    12, 32849,20070401,    0,    0
    12, 32849,20070402,    0,    0
    12, 32849,20070403,    0,    0
    12, 32849,20070404,    0,    0
    12, 32849,20070405,    0,    0
    12, 32849,20070406,    0,    0
    12, 32849,20070407,    0,    0
    12, 32849,20070408,    0,    0
    12, 32849,20070409,    0,    0
    12, 32849,20070410,    0,    0
    12, 32849,20070411,    0,    0
    12, 32849,20070412,    0,    0
    12, 32849,20070413,    0,    0
    12, 32849,20070414,    0,    0
    12, 32849,20070415,    0,    0
    12, 32849,20070416,    0,    0
    12, 32849,20070417,    0,    0
    12, 32849,20070418,    0,    0
    12, 32849,20070419,    0,    0
    12, 32849,20070420,    0,    0
    12, 32849,20070421,    0,    0
    12, 32849,20070422,    0,    0
    12, 32849,20070423,    0,    0
    12, 32849,20070424,    0,    0
    12, 32849,20070425,    0,    0
    12, 32849,20070426,    0,    0
    12, 32849,20070427,    0,    0
    12, 32849,20070428,    0,    0
    12, 32849,20070429,    0,    0
    12, 32849,20070430,    0,    0
    12, 32849,20070501,    0,    0
    12, 32849,20070502,    0,    0
    12, 32849,20070503,    0,    0
    12, 32849,20070504,    0,    0
    12, 32849,20070505,    0,    0
    12, 32849,20070506,    0,    0
    12, 32849,20070507,    0,    0
    12, 32849,20070508,    0,    0
    12, 32849,20070509,    0,    0
    12, 32849,20070510,    0,    0
    12, 32849,20070511,    0,    0
    12, 32849,20070512,    0,    0
    12, 32849,20070513,    0,    0
    12, 32849,20070514,    0,    0
    12, 32849,20070515,    0,    0
    12, 32849,20070516,    0,    0
    12, 32849,20070517,    0,    0
    12, 32849,20070518,    0,    0
    12, 32849,20070519,    0,    0
    12, 32849,20070520,    0,    0
    12, 32849,20070521,    0,    0
    12, 32849,20070522,    0,    0
    12, 32849,20070523,    0,    0
    12, 32849,20070524,    0,    0
    12, 32849,20070525,    0,    0
    12, 32849,20070526,    0,    0
    12, 32849,20070527,    0,    0
    12, 32849,20070528,    0,    0
    12, 32849,20070529,    0,    0
    12, 32849,20070530,    0,    0
    12, 32849,20070531,    0,    0
    12, 32849,20070601,    0,    0
    12, 32849,20070602,    0,    0
    12, 32849,20070603,    0,    0
    12, 32849,20070604,    0,    0
    12, 32849,20070605,    0,    0
    12, 32849,20070606,    0,    0
    12, 32849,20070607,    0,    0
    12, 32849,20070608,    0,    0
    12, 32849,20070609,    0,    0
    12, 32849,20070610,    0,    0
    12, 32849,20070611,    0,    0
    12, 32849,20070612,    0,    0
    12, 32849,20070613,    0,    0
    12, 32849,20070614,    0,    0
    12, 32849,20070615,    0,    0
    12, 32849,20070616,    0,    0
    12, 32849,20070617,    0,    0
    12, 32849,20070618,    0,    0
    12, 32849,20070619,    0,    0
    12, 32849,20070620,    0,    0
    12, 32849,20070621,    0,    0
    12, 32849,20070622,    0,    0
    12, 32849,20070623,    0,    0
    12, 32849,20070624,    0,    0
    12, 32849,20070625,    0,    0
    12, 32849,20070626,    0,    0
    12, 32849,20070627,    0,    0
    12, 32849,20070628,    0,    0
    12, 32849,20070629,    0,    0
    12, 32849,20070630,    0,    0
    12, 32849,20070701,    0,    0
    12, 32849,20070702,    0,    0
    12, 32849,20070703,    0,    0
    12, 32849,20070704,    0,    0
    12, 32849,20070705,    0,    0
    12, 32849,20070706,    0,    0
    12, 32849,20070707,    0,    0
    12, 32849,20070708,    0,    0
    12, 32849,20070709,    0,    0
    12, 32849,20070710,    0,    0
    12, 32849,20070711,    0,    0
    12, 32849,20070712,    0,    0
    12, 32849,20070713,    0,    0
    12, 32849,20070714,    0,    0
    12, 32849,20070715,    0,    0
    12, 32849,20070716,    0,    0
    12, 32849,20070717,    0,    0
    12, 32849,20070718,    0,    0
    12, 32849,20070719,    0,    0
    12, 32849,20070720,    0,    0
    12, 32849,20070721,    0,    0
    12, 32849,20070722,    0,    0
    12, 32849,20070723,    0,    0
    12, 32849,20070724,    0,    0
    12, 32849,20070725,    0,    0
    12, 32849,20070726,    0,    0
    12, 32849,20070727,    0,    0
    12, 32849,20070728,    0,    0
    12, 32849,20070729,    0,    0
    12, 32849,20070730,    0,    0
    12, 32849,20070731,    0,    0
    12, 32849,20070801,    0,    0
    12, 32849,20070802,    0,    0
    12, 32849,20070803,    0,    0
    12, 32849,20070804,    0,    0
    12, 32849,20070805,    0,    0
    12, 32849,20070806,    0,    0
    12, 32849,20070807,    0,    0
    12, 32849,20070808,    0,    0
    12, 32849,20070809,    0,    0
    12, 32849,20070810,    0,    0
    12, 32849,20070811,    0,    0
    12, 32849,20070812,    0,    0
    12, 32849,20070813,    0,    0
    12, 32849,20070814,    0,    0
    12, 32849,20070815,    0,    0
    12, 32849,20070816,    0,    0
    12, 32849,20070817,    0,    0
    12, 32849,20070818,    0,    0
    12, 32849,20070819,    0,    0
    12, 32849,20070820,    0,    0
    12, 32849,20070821,    0,    0
    12, 32849,20070822,    0,    0
    12, 32849,20070823,    0,    0
    12, 32849,20070824,    0,    0
    12, 32849,20070825,    0,    0
    12, 32849,20070826,    0,    0
    12, 32849,20070827,    0,    0
    12, 32849,20070828,    0,    0
    12, 32849,20070829,    0,    0
    12, 32849,20070830,    0,    0
    12, 32849,20070831,    0,    0
    12, 32849,20070901,    0,    0
    12, 32849,20070902,    0,    0
    12, 32849,20070903,    0,    0
    12, 32849,20070904,    0,    0
    12, 32849,20070905,    0,    0
    12, 32849,20070906,    0,    0
    12, 32849,20070907,    0,    0
    12, 32849,20070908,    0,    0
    12, 32849,20070909,    0,    0
    12, 32849,20070910,    0,    0
    12, 32849,20070911,    0,    0
    12, 32849,20070912,    0,    0
    12, 32849,20070913,    0,    0
    12, 32849,20070914,    0,    0
    12, 32849,20070915,    0,    0
    12, 32849,20070916,    0,    0
    12, 32849,20070917,    0,    0
    12, 32849,20070918,    0,    0
    12, 32849,20070919,    0,    0
    12, 32849,20070920,    0,    0
    12, 32849,20070921,    0,    0
    12, 32849,20070922,    0,    0
    12, 32849,20070923,    0,    0
    12, 32849,20070924,    0,    0
    12, 32849,20070925,    0,    0
    12, 32849,20070926,    0,    0
    12, 32849,20070927,    0,    0
    12, 32849,20070928,    0,    0
    12, 32849,20070929,    0,    0
    12, 32849,20070930,    0,    0
    12, 32849,20071001,    0,    0
    12, 32849,20071002,    0,    0
    12, 32849,20071003,    0,    0
    12, 32849,20071004,    0,    0
    12, 32849,20071005,    0,    0
    12, 32849,20071006,    0,    0
    12, 32849,20071007,    0,    0
    12, 32849,20071008,    0,    0
    12, 32849,20071009,    0,    0
    12, 32849,20071010,    0,    0
    12, 32849,20071011,    0,    0
    12, 32849,20071012,    0,    0
    12, 32849,20071013,    0,    0
    12, 32849,20071014,    0,    0
    12, 32849,20071015,    0,    0
    12, 32849,20071016,    0,    0
    12, 32849,20071017,    0,    0
    12, 32849,20071018,    0,    0
    12, 32849,20071019,    0,    0
    12, 32849,20071020,    0,    0
    12, 32849,20071021,    0,    0
    12, 32849,20071022,    0,    0
    12, 32849,20071023,    0,    0
    12, 32849,20071024,    0,    0
    12, 32849,20071025,    0,    0
    12, 32849,20071026,    0,    0
    12, 32849,20071027,    0,    0
    12, 32849,20071028,    0,    0
    12, 32849,20071029,    0,    0
    12, 32849,20071030,    0,    0
    12, 32849,20071031,    0,    0
    12, 32849,20071101,    0,    0
    12, 32849,20071102,    0,    0
    12, 32849,20071103,    0,    0
    12, 32849,20071104,    0,    0
    12, 32849,20071105,    0,    0
    12, 32849,20071106,    0,    0
    12, 32849,20071107,    0,    0
    12, 32849,20071108,    0,    0
    12, 32849,20071109,    0,    0
    12, 32849,20071110,    0,    0
    12, 32849,20071111,    0,    0
    12, 32849,20071112,    0,    0
    12, 32849,20071113,    0,    0
    12, 32849,20071114,    0,    0
    12, 32849,20071115,    0,    0
    12, 32849,20071116,    0,    0
    12, 32849,20071117,    0,    0
    12, 32849,20071118,    0,    0
    12, 32849,20071119,    0,    0
    12, 32849,20071120,    0,    0
    12, 32849,20071121,    0,    0
    12, 32849,20071122,    0,    0
    12, 32849,20071123,    0,    0
    12, 32849,20071124,    0,    0
    12, 32849,20071125,    0,    0
    12, 32849,20071126,    0,    0
    12, 32849,20071127,    0,    0
    12, 32849,20071128,    0,    0
    12, 32849,20071129,    0,    0
    12, 32849,20071130,    0,    0
    12, 32849,20071201,    0,    0
    12, 32849,20071202,    0,    0
    12, 32849,20071203,    0,    0
    12, 32849,20071204,    0,    0
    12, 32849,20071205,    0,    0
    12, 32849,20071206,    0,    0
    12, 32849,20071207,    0,    0
    12, 32849,20071208,    0,    0
    12, 32849,20071209,    0,    0
    12, 32849,20071210,    1,    0
    12, 32849,20071211,    0,    0
    12, 32849,20071212,    0,    0
    12, 32849,20071213,    0,    0
    12, 32849,20071214,    0,    0
    12, 32849,20071215,    0,    0
    12, 32849,20071216,   14,    0
    12, 32849,20071217,    7,    0
    12, 32849,20071218,    4,    0
    12, 32849,20071219,    2,    0
    12, 32849,20071220,    2,    0
    12, 32849,20071221,    2,    0
    12, 32849,20071222,    2,    0
    12, 32849,20071223,    2,    0
    12, 32849,20071224,    2,    0
    12, 32849,20071225,    3,    0
    12, 32849,20071226,    2,    0
    12, 32849,20071227,    2,    0
    12, 32849,20071228,    2,    0
    12, 32849,20071229,    3,    0
    12, 32849,20071230,    2,    0
    12, 32849,20071231,    2,    0
    12, 32849,20080101,    2,    0
    12, 32849,20080102,    2,    0
    12, 32849,20080103,    2,    0
    12, 32849,20080104,    3,    0
    12, 32849,20080105,    3,    0
    12, 32849,20080106,    3,    0
    12, 32849,20080107,    3,    0
    12, 32849,20080108,    2,    0
    12, 32849,20080109,    0,    0
    12, 32849,20080110,    0,    0
    12, 32849,20080111,    0,    0
    12, 32849,20080112,    0,    0
    12, 32849,20080113,    0,    0
    12, 32849,20080114,    0,    0
    12, 32849,20080115,    0,    0
    12, 32849,20080116,    0,    0
    12, 32849,20080117,    0,    0
    12, 32849,20080118,    0,    0
    12, 32849,20080119,    0,    0
    12, 32849,20080120,    0,    0
    12, 32849,20080121,    0,    0
    12, 32849,20080122,    0,    0
    12, 32849,20080123,    0,    0
    12, 32849,20080124,    0,    0
    12, 32849,20080125,    0,    0
    12, 32849,20080126,    0,    0
    12, 32849,20080127,    0,    0
    12, 32849,20080128,    0,    0
    12, 32849,20080129,    0,    0
    12, 32849,20080130,    0,    0
    12, 32849,20080131,    0,    0
    12, 32849,20080201,    0,    0
    12, 32849,20080202,    0,    0
    12, 32849,20080203,    0,    0
    12, 32849,20080204,    0,    0
    12, 32849,20080205,    0,    0
    12, 32849,20080206,    0,    0
    12, 32849,20080207,    0,    0
    12, 32849,20080208,    0,    0
    12, 32849,20080209,    0,    0
    12, 32849,20080210,    0,    0
    12, 32849,20080211,    0,    0
    12, 32849,20080212,    0,    0
    12, 32849,20080213,    0,    0
    12, 32849,20080214,    0,    0
    12, 32849,20080215,    0,    0
    12, 32849,20080216,    0,    0
    12, 32849,20080217,    0,    0
    12, 32849,20080218,    0,    0
    12, 32849,20080219,    0,    0
    12, 32849,20080220,    0,    0
    12, 32849,20080221,    0,    0
    12, 32849,20080222,    0,    0
    12, 32849,20080223,    0,    0
    12, 32849,20080224,    0,    0
    12, 32849,20080225,    0,    0
    12, 32849,20080226,    0,    0
    12, 32849,20080227,    0,    0
    12, 32849,20080228,    0,    0
    12, 32849,20080229,    0,    0
    12, 32849,20080301,    0,    0
    12, 32849,20080302,    0,    0
    12, 32849,20080303,    0,    0
    12, 32849,20080304,    0,    0
    12, 32849,20080305,    0,    0
    12, 32849,20080306,    0,    0
    12, 32849,20080307,    0,    0
    12, 32849,20080308,    0,    0
    12, 32849,20080309,    0,    0
    12, 32849,20080310,    0,    0
    12, 32849,20080311,    0,    0
    12, 32849,20080312,    0,    0
    12, 32849,20080313,    0,    0
    12, 32849,20080314,    0,    0
    12, 32849,20080315,    0,    0
    12, 32849,20080316,    0,    0
    12, 32849,20080317,    0,    0
    12, 32849,20080318,    0,    0
    12, 32849,20080319,    0,    0
    12, 32849,20080320,    0,    0
    12, 32849,20080321,    0,    0
    12, 32849,20080322,    0,    0
    12, 32849,20080323,    0,    0
    12, 32849,20080324,    0,    0
    12, 32849,20080325,    0,    0
    12, 32849,20080326,    0,    0
    12, 32849,20080327,    0,    0
    12, 32849,20080328,    0,    0
    12, 32849,20080329,    0,    0
    12, 32849,20080330,    0,    0
    12, 32849,20080331,    0,    0
    12, 32849,20080401,    0,    0
    12, 32849,20080402,    0,    0
    12, 32849,20080403,    0,    0
    12, 32849,20080404,    0,    0
    12, 32849,20080405,    0,    0
    12, 32849,20080406,    0,    0
    12, 32849,20080407,    0,    0
    12, 32849,20080408,    0,    0
    12, 32849,20080409,    0,    0
    12, 32849,20080410,    0,    0
    12, 32849,20080411,    0,    0
    12, 32849,20080412,    0,    0
    12, 32849,20080413,    0,    0
    12, 32849,20080414,    0,    0
    12, 32849,20080415,    0,    0
    12, 32849,20080416,    0,    0
    12, 32849,20080417,    0,    0
    12, 32849,20080418,    0,    0
    12, 32849,20080419,    0,    0
    12, 32849,20080420,    0,    0
    12, 32849,20080421,    0,    0
    12, 32849,20080422,    0,    0
    12, 32849,20080423,    0,    0
    12, 32849,20080424,    0,    0
    12, 32849,20080425,    0,    0
    12, 32849,20080426,    0,    0
    12, 32849,20080427,    0,    0
    12, 32849,20080428,    0,    0
    12, 32849,20080429,    0,    0
    12, 32849,20080430,    0,    0
    12, 32849,20080501,    0,    0
    12, 32849,20080502,    0,    0
    12, 32849,20080503,    0,    0
    12, 32849,20080504,    0,    0
    12, 32849,20080505,    0,    0
    12, 32849,20080506,    0,    0
    12, 32849,20080507,    0,    0
    12, 32849,20080508,    0,    0
    12, 32849,20080509,    0,    0
    12, 32849,20080510,    0,    0
    12, 32849,20080511,    0,    0
    12, 32849,20080512,    0,    0
    12, 32849,20080513,    0,    0
    12, 32849,20080514,    0,    0
    12, 32849,20080515,    0,    0
    12, 32849,20080516,    0,    0
    12, 32849,20080517,    0,    0
    12, 32849,20080518,    0,    0
    12, 32849,20080519,    0,    0
    12, 32849,20080520,    0,    0
    12, 32849,20080521,    0,    0
    12, 32849,20080522,    0,    0
    12, 32849,20080523,    0,    0
    12, 32849,20080524,    0,    0
    12, 32849,20080525,    0,    0
    12, 32849,20080526,    0,    0
    12, 32849,20080527,    0,    0
    12, 32849,20080528,    0,    0
    12, 32849,20080529,    0,    0
    12, 32849,20080530,    0,    0
    12, 32849,20080531,    0,    0
    12, 32849,20080601,    0,    0
    12, 32849,20080602,    0,    0
    12, 32849,20080603,    0,    0
